""	"bwnet_20$colors"
"Zm00001eb254700"	"black"
"Zm00001eb258550"	"red"
"Zm00001eb276740"	"pink"
"Zm00001eb296270"	"purple"
"Zm00001eb305470"	"turquoise"
"Zm00001eb357190"	"turquoise"
"Zm00001eb431590"	"brown"
"Zm00001eb007990"	"magenta"
"Zm00001eb056950"	"lightyellow"
"Zm00001eb134980"	"turquoise"
"Zm00001eb139730"	"violet"
"Zm00001eb164940"	"turquoise"
"Zm00001eb224320"	"red"
"Zm00001eb247140"	"brown"
"Zm00001eb280150"	"pink"
"Zm00001eb283650"	"black"
"Zm00001eb302530"	"yellow"
"Zm00001eb313350"	"salmon"
"Zm00001eb342570"	"turquoise"
"Zm00001eb376230"	"brown"
"Zm00001eb402420"	"turquoise"
"Zm00001eb411360"	"lightcyan"
"Zm00001eb426760"	"salmon"
"Zm00001eb046020"	"brown"
"Zm00001eb060100"	"plum2"
"Zm00001eb071910"	"brown"
"Zm00001eb076450"	"turquoise"
"Zm00001eb102630"	"brown"
"Zm00001eb118400"	"red"
"Zm00001eb132980"	"turquoise"
"Zm00001eb148440"	"tan"
"Zm00001eb177370"	"lightsteelblue1"
"Zm00001eb189330"	"turquoise"
"Zm00001eb235740"	"turquoise"
"Zm00001eb259500"	"turquoise"
"Zm00001eb282860"	"brown"
"Zm00001eb331530"	"greenyellow"
"Zm00001eb344810"	"blue"
"Zm00001eb066310"	"yellow"
"Zm00001eb074700"	"turquoise"
"Zm00001eb082310"	"red"
"Zm00001eb084810"	"turquoise"
"Zm00001eb093870"	"turquoise"
"Zm00001eb151130"	"blue"
"Zm00001eb157240"	"turquoise"
"Zm00001eb169460"	"turquoise"
"Zm00001eb186990"	"turquoise"
"Zm00001eb191150"	"pink"
"Zm00001eb212680"	"brown"
"Zm00001eb253920"	"greenyellow"
"Zm00001eb281740"	"darkorange"
"Zm00001eb295690"	"green"
"Zm00001eb315850"	"greenyellow"
"Zm00001eb320730"	"green"
"Zm00001eb374210"	"steelblue"
"Zm00001eb406870"	"turquoise"
"Zm00001eb413260"	"salmon"
"Zm00001eb022020"	"turquoise"
"Zm00001eb048930"	"purple"
"Zm00001eb049870"	"turquoise"
"Zm00001eb058820"	"red"
"Zm00001eb069440"	"blue"
"Zm00001eb093840"	"yellow"
"Zm00001eb099190"	"turquoise"
"Zm00001eb133860"	"salmon"
"Zm00001eb136370"	"yellow"
"Zm00001eb213720"	"red"
"Zm00001eb234210"	"turquoise"
"Zm00001eb244890"	"purple"
"Zm00001eb260540"	"greenyellow"
"Zm00001eb349550"	"brown"
"Zm00001eb350070"	"royalblue"
"Zm00001eb361830"	"yellow"
"Zm00001eb372740"	"turquoise"
"Zm00001eb382140"	"brown"
"Zm00001eb404230"	"black"
"Zm00001eb414620"	"paleturquoise"
"Zm00001eb427820"	"yellow"
"Zm00001eb018930"	"brown"
"Zm00001eb034200"	"red"
"Zm00001eb049090"	"tan"
"Zm00001eb053550"	"red"
"Zm00001eb075610"	"saddlebrown"
"Zm00001eb152460"	"thistle1"
"Zm00001eb156200"	"greenyellow"
"Zm00001eb160670"	"turquoise"
"Zm00001eb162050"	"purple"
"Zm00001eb205530"	"turquoise"
"Zm00001eb211680"	"black"
"Zm00001eb253630"	"turquoise"
"Zm00001eb260650"	"blue"
"Zm00001eb266600"	"yellow"
"Zm00001eb278570"	"red"
"Zm00001eb352200"	"lightcyan1"
"Zm00001eb359350"	"red"
"Zm00001eb374680"	"turquoise"
"Zm00001eb391580"	"red"
"Zm00001eb417420"	"darkturquoise"
"Zm00001eb433040"	"turquoise"
"Zm00001eb039080"	"green"
"Zm00001eb061930"	"blue"
"Zm00001eb064820"	"salmon"
"Zm00001eb088220"	"brown"
"Zm00001eb112640"	"turquoise"
"Zm00001eb112670"	"brown"
"Zm00001eb118590"	"turquoise"
"Zm00001eb126170"	"red"
"Zm00001eb132790"	"plum1"
"Zm00001eb150340"	"brown"
"Zm00001eb157800"	"brown"
"Zm00001eb181190"	"purple"
"Zm00001eb185180"	"turquoise"
"Zm00001eb189100"	"black"
"Zm00001eb236550"	"steelblue"
"Zm00001eb244830"	"blue"
"Zm00001eb295330"	"purple"
"Zm00001eb317560"	"turquoise"
"Zm00001eb331230"	"turquoise"
"Zm00001eb345370"	"yellow"
"Zm00001eb356350"	"midnightblue"
"Zm00001eb027600"	"turquoise"
"Zm00001eb037940"	"yellow"
"Zm00001eb105220"	"blue"
"Zm00001eb136780"	"turquoise"
"Zm00001eb141180"	"black"
"Zm00001eb163090"	"black"
"Zm00001eb188020"	"cyan"
"Zm00001eb245530"	"skyblue3"
"Zm00001eb272870"	"brown"
"Zm00001eb316150"	"yellow"
"Zm00001eb345210"	"royalblue"
"Zm00001eb390760"	"turquoise"
"Zm00001eb395330"	"purple"
"Zm00001eb399590"	"tan"
"Zm00001eb008680"	"brown"
"Zm00001eb034370"	"turquoise"
"Zm00001eb040430"	"brown"
"Zm00001eb063320"	"brown"
"Zm00001eb071780"	"blue"
"Zm00001eb103840"	"black"
"Zm00001eb145290"	"purple"
"Zm00001eb155470"	"red"
"Zm00001eb182870"	"tan"
"Zm00001eb196090"	"lightcyan"
"Zm00001eb220510"	"brown"
"Zm00001eb263750"	"blue"
"Zm00001eb266940"	"brown"
"Zm00001eb289090"	"darkred"
"Zm00001eb292650"	"black"
"Zm00001eb305430"	"blue"
"Zm00001eb342850"	"blue"
"Zm00001eb430950"	"brown"
"Zm00001eb003960"	"red"
"Zm00001eb024000"	"salmon"
"Zm00001eb038240"	"tan"
"Zm00001eb043940"	"salmon"
"Zm00001eb075900"	"greenyellow"
"Zm00001eb084740"	"black"
"Zm00001eb111950"	"pink"
"Zm00001eb157730"	"green"
"Zm00001eb159680"	"green"
"Zm00001eb171850"	"red"
"Zm00001eb194660"	"brown"
"Zm00001eb208380"	"darkgrey"
"Zm00001eb237550"	"lightgreen"
"Zm00001eb240370"	"blue"
"Zm00001eb294610"	"lightgreen"
"Zm00001eb420260"	"turquoise"
"Zm00001eb098410"	"yellow"
"Zm00001eb102370"	"purple"
"Zm00001eb109550"	"lightgreen"
"Zm00001eb125290"	"purple"
"Zm00001eb151350"	"yellow"
"Zm00001eb290340"	"purple"
"Zm00001eb305290"	"tan"
"Zm00001eb337190"	"pink"
"Zm00001eb358680"	"skyblue"
"Zm00001eb364400"	"lightcyan"
"Zm00001eb368590"	"turquoise"
"Zm00001eb015830"	"turquoise"
"Zm00001eb034020"	"royalblue"
"Zm00001eb043550"	"yellow"
"Zm00001eb073340"	"tan"
"Zm00001eb093710"	"pink"
"Zm00001eb119180"	"brown"
"Zm00001eb120540"	"royalblue"
"Zm00001eb133080"	"turquoise"
"Zm00001eb161990"	"brown"
"Zm00001eb162670"	"brown4"
"Zm00001eb171420"	"yellowgreen"
"Zm00001eb214450"	"brown"
"Zm00001eb236730"	"yellow"
"Zm00001eb256750"	"turquoise"
"Zm00001eb262800"	"darkturquoise"
"Zm00001eb344190"	"turquoise"
"Zm00001eb366510"	"blue"
"Zm00001eb369180"	"brown"
"Zm00001eb410720"	"turquoise"
"Zm00001eb431920"	"darkturquoise"
"Zm00001eb432710"	"turquoise"
"Zm00001eb012570"	"red"
"Zm00001eb027380"	"purple"
"Zm00001eb040220"	"purple"
"Zm00001eb105350"	"yellow"
"Zm00001eb159930"	"blue"
"Zm00001eb184690"	"cyan"
"Zm00001eb238600"	"yellow"
"Zm00001eb250990"	"red"
"Zm00001eb298460"	"purple"
"Zm00001eb323800"	"magenta"
"Zm00001eb352150"	"darkgrey"
"Zm00001eb372640"	"royalblue"
"Zm00001eb404920"	"red"
"Zm00001eb006340"	"magenta"
"Zm00001eb015500"	"darkmagenta"
"Zm00001eb031420"	"brown"
"Zm00001eb073260"	"yellowgreen"
"Zm00001eb080100"	"lightyellow"
"Zm00001eb080230"	"darkgrey"
"Zm00001eb088540"	"brown"
"Zm00001eb113550"	"tan"
"Zm00001eb116200"	"turquoise"
"Zm00001eb145540"	"orange"
"Zm00001eb285470"	"blue"
"Zm00001eb301770"	"blue"
"Zm00001eb302180"	"brown"
"Zm00001eb314000"	"brown"
"Zm00001eb361650"	"turquoise"
"Zm00001eb372320"	"pink"
"Zm00001eb383230"	"purple"
"Zm00001eb384700"	"black"
"Zm00001eb394150"	"yellow"
"Zm00001eb024070"	"darkgrey"
"Zm00001eb024110"	"brown4"
"Zm00001eb033360"	"brown"
"Zm00001eb050480"	"turquoise"
"Zm00001eb059600"	"lightcyan"
"Zm00001eb077570"	"black"
"Zm00001eb090530"	"brown"
"Zm00001eb133920"	"thistle1"
"Zm00001eb138790"	"turquoise"
"Zm00001eb145080"	"red"
"Zm00001eb148360"	"magenta"
"Zm00001eb153150"	"yellow"
"Zm00001eb157000"	"royalblue"
"Zm00001eb165340"	"lightgreen"
"Zm00001eb196580"	"black"
"Zm00001eb200520"	"steelblue"
"Zm00001eb215460"	"yellow"
"Zm00001eb230390"	"darkred"
"Zm00001eb239760"	"magenta"
"Zm00001eb242780"	"violet"
"Zm00001eb274550"	"turquoise"
"Zm00001eb323260"	"turquoise"
"Zm00001eb340960"	"sienna3"
"Zm00001eb343790"	"turquoise"
"Zm00001eb352760"	"black"
"Zm00001eb359530"	"blue"
"Zm00001eb398480"	"turquoise"
"Zm00001eb407220"	"green"
"Zm00001eb418780"	"turquoise"
"Zm00001eb095970"	"blue"
"Zm00001eb158360"	"blue"
"Zm00001eb168070"	"purple"
"Zm00001eb188620"	"blue"
"Zm00001eb206970"	"black"
"Zm00001eb210390"	"turquoise"
"Zm00001eb252160"	"skyblue"
"Zm00001eb281010"	"cyan"
"Zm00001eb355400"	"pink"
"Zm00001eb068990"	"turquoise"
"Zm00001eb077600"	"brown"
"Zm00001eb089510"	"turquoise"
"Zm00001eb101630"	"green"
"Zm00001eb154940"	"blue"
"Zm00001eb219100"	"paleturquoise"
"Zm00001eb221980"	"red"
"Zm00001eb229420"	"pink"
"Zm00001eb260690"	"grey60"
"Zm00001eb264510"	"brown"
"Zm00001eb265150"	"magenta"
"Zm00001eb293290"	"cyan"
"Zm00001eb318920"	"pink"
"Zm00001eb324580"	"blue"
"Zm00001eb377010"	"blue"
"Zm00001eb028330"	"pink"
"Zm00001eb031200"	"turquoise"
"Zm00001eb053920"	"magenta"
"Zm00001eb094750"	"paleturquoise"
"Zm00001eb110940"	"salmon"
"Zm00001eb111200"	"brown"
"Zm00001eb113080"	"red"
"Zm00001eb189340"	"brown"
"Zm00001eb207880"	"grey60"
"Zm00001eb230860"	"tan"
"Zm00001eb246490"	"black"
"Zm00001eb255150"	"turquoise"
"Zm00001eb291790"	"turquoise"
"Zm00001eb320480"	"yellow"
"Zm00001eb322810"	"red"
"Zm00001eb375830"	"turquoise"
"Zm00001eb403750"	"turquoise"
"Zm00001eb404610"	"tan"
"Zm00001eb414830"	"white"
"Zm00001eb419240"	"lightcyan"
"Zm00001eb009610"	"magenta"
"Zm00001eb048190"	"red"
"Zm00001eb064880"	"darkorange"
"Zm00001eb079370"	"cyan"
"Zm00001eb138770"	"royalblue"
"Zm00001eb161350"	"blue"
"Zm00001eb187540"	"salmon"
"Zm00001eb202020"	"brown"
"Zm00001eb245850"	"blue"
"Zm00001eb267300"	"blue"
"Zm00001eb272110"	"pink"
"Zm00001eb283260"	"tan"
"Zm00001eb290640"	"brown"
"Zm00001eb291950"	"tan"
"Zm00001eb316770"	"lightgreen"
"Zm00001eb353220"	"brown"
"Zm00001eb359090"	"greenyellow"
"Zm00001eb373220"	"black"
"Zm00001eb374060"	"green"
"Zm00001eb429690"	"tan"
"Zm00001eb009800"	"tan"
"Zm00001eb039500"	"cyan"
"Zm00001eb049540"	"turquoise"
"Zm00001eb071790"	"turquoise"
"Zm00001eb076940"	"magenta"
"Zm00001eb097920"	"brown"
"Zm00001eb110960"	"thistle1"
"Zm00001eb130370"	"blue"
"Zm00001eb132140"	"yellow"
"Zm00001eb141600"	"purple"
"Zm00001eb174790"	"blue"
"Zm00001eb193120"	"magenta"
"Zm00001eb195130"	"paleturquoise"
"Zm00001eb221350"	"magenta"
"Zm00001eb254110"	"lightcyan"
"Zm00001eb257040"	"blue"
"Zm00001eb260790"	"blue"
"Zm00001eb277140"	"brown"
"Zm00001eb296730"	"darkturquoise"
"Zm00001eb298020"	"sienna3"
"Zm00001eb327960"	"grey60"
"Zm00001eb397030"	"lightcyan"
"Zm00001eb401090"	"yellow"
"Zm00001eb009670"	"turquoise"
"Zm00001eb057080"	"lightcyan"
"Zm00001eb089080"	"mediumpurple3"
"Zm00001eb097370"	"blue"
"Zm00001eb102000"	"magenta"
"Zm00001eb104330"	"brown"
"Zm00001eb116090"	"turquoise"
"Zm00001eb127590"	"cyan"
"Zm00001eb142870"	"green"
"Zm00001eb154180"	"black"
"Zm00001eb179800"	"brown"
"Zm00001eb188320"	"turquoise"
"Zm00001eb253370"	"lightgreen"
"Zm00001eb262900"	"turquoise"
"Zm00001eb305350"	"red"
"Zm00001eb325890"	"midnightblue"
"Zm00001eb334090"	"pink"
"Zm00001eb341430"	"blue"
"Zm00001eb399520"	"red"
"Zm00001eb408570"	"honeydew1"
"Zm00001eb409360"	"red"
"Zm00001eb421410"	"cyan"
"Zm00001eb059510"	"darkorange"
"Zm00001eb129450"	"brown"
"Zm00001eb169670"	"turquoise"
"Zm00001eb175830"	"turquoise"
"Zm00001eb238970"	"turquoise"
"Zm00001eb309000"	"turquoise"
"Zm00001eb328120"	"turquoise"
"Zm00001eb353570"	"purple"
"Zm00001eb359470"	"turquoise"
"Zm00001eb376200"	"green"
"Zm00001eb383700"	"blue"
"Zm00001eb429360"	"cyan"
"Zm00001eb002190"	"greenyellow"
"Zm00001eb009630"	"salmon"
"Zm00001eb093570"	"turquoise"
"Zm00001eb103940"	"skyblue"
"Zm00001eb120250"	"navajowhite2"
"Zm00001eb143800"	"yellow"
"Zm00001eb151040"	"green"
"Zm00001eb192420"	"midnightblue"
"Zm00001eb231640"	"purple"
"Zm00001eb231940"	"turquoise"
"Zm00001eb240460"	"bisque4"
"Zm00001eb283930"	"tan"
"Zm00001eb287000"	"blue"
"Zm00001eb337110"	"magenta"
"Zm00001eb344360"	"grey60"
"Zm00001eb358230"	"purple"
"Zm00001eb360460"	"red"
"Zm00001eb384360"	"purple"
"Zm00001eb388290"	"plum1"
"Zm00001eb406160"	"yellow"
"Zm00001eb406850"	"yellowgreen"
"Zm00001eb422550"	"purple"
"Zm00001eb121500"	"purple"
"Zm00001eb140690"	"red"
"Zm00001eb163060"	"black"
"Zm00001eb187770"	"salmon"
"Zm00001eb199260"	"salmon"
"Zm00001eb228030"	"brown"
"Zm00001eb262340"	"brown"
"Zm00001eb272040"	"red"
"Zm00001eb277730"	"turquoise"
"Zm00001eb351550"	"tan"
"Zm00001eb385430"	"turquoise"
"Zm00001eb387600"	"turquoise"
"Zm00001eb018950"	"brown"
"Zm00001eb025140"	"black"
"Zm00001eb032470"	"magenta"
"Zm00001eb158180"	"yellow"
"Zm00001eb199360"	"purple"
"Zm00001eb202270"	"brown"
"Zm00001eb263670"	"blue"
"Zm00001eb281300"	"tan"
"Zm00001eb298170"	"turquoise"
"Zm00001eb339720"	"turquoise"
"Zm00001eb343510"	"midnightblue"
"Zm00001eb376080"	"turquoise"
"Zm00001eb002330"	"blue"
"Zm00001eb009260"	"turquoise"
"Zm00001eb062400"	"turquoise"
"Zm00001eb067800"	"darkred"
"Zm00001eb073560"	"darkred"
"Zm00001eb086070"	"magenta"
"Zm00001eb086190"	"brown"
"Zm00001eb099650"	"black"
"Zm00001eb143690"	"turquoise"
"Zm00001eb169180"	"red"
"Zm00001eb176720"	"turquoise"
"Zm00001eb196210"	"salmon4"
"Zm00001eb196990"	"yellow"
"Zm00001eb212880"	"yellow"
"Zm00001eb286420"	"purple"
"Zm00001eb297930"	"blue"
"Zm00001eb358390"	"mediumpurple3"
"Zm00001eb359590"	"violet"
"Zm00001eb363040"	"darkgreen"
"Zm00001eb396770"	"blue"
"Zm00001eb408270"	"yellow"
"Zm00001eb417540"	"turquoise"
"Zm00001eb430970"	"brown"
"Zm00001eb018150"	"turquoise"
"Zm00001eb075830"	"greenyellow"
"Zm00001eb098320"	"blue"
"Zm00001eb102620"	"salmon"
"Zm00001eb104470"	"greenyellow"
"Zm00001eb125600"	"cyan"
"Zm00001eb127870"	"magenta"
"Zm00001eb157180"	"cyan"
"Zm00001eb178340"	"turquoise"
"Zm00001eb183800"	"brown"
"Zm00001eb189880"	"blue"
"Zm00001eb197550"	"purple"
"Zm00001eb202510"	"turquoise"
"Zm00001eb245880"	"darkred"
"Zm00001eb248680"	"turquoise"
"Zm00001eb264060"	"purple"
"Zm00001eb272760"	"orangered4"
"Zm00001eb290290"	"blue"
"Zm00001eb310440"	"plum1"
"Zm00001eb344830"	"greenyellow"
"Zm00001eb355870"	"salmon"
"Zm00001eb362900"	"black"
"Zm00001eb387610"	"pink"
"Zm00001eb407390"	"turquoise"
"Zm00001eb409100"	"black"
"Zm00001eb004750"	"blue"
"Zm00001eb006060"	"yellow"
"Zm00001eb020560"	"darkturquoise"
"Zm00001eb046520"	"brown"
"Zm00001eb063400"	"lightcyan"
"Zm00001eb089990"	"red"
"Zm00001eb105460"	"red"
"Zm00001eb120590"	"brown"
"Zm00001eb134710"	"brown"
"Zm00001eb156160"	"turquoise"
"Zm00001eb183870"	"lightgreen"
"Zm00001eb213370"	"brown"
"Zm00001eb228450"	"royalblue"
"Zm00001eb275500"	"black"
"Zm00001eb283220"	"turquoise"
"Zm00001eb291280"	"royalblue"
"Zm00001eb295980"	"blue"
"Zm00001eb304670"	"tan"
"Zm00001eb320220"	"salmon"
"Zm00001eb333850"	"turquoise"
"Zm00001eb360940"	"royalblue"
"Zm00001eb372280"	"turquoise"
"Zm00001eb418430"	"cyan"
"Zm00001eb424170"	"turquoise"
"Zm00001eb433600"	"yellow"
"Zm00001eb067630"	"black"
"Zm00001eb070040"	"brown"
"Zm00001eb074310"	"pink"
"Zm00001eb081440"	"lightgreen"
"Zm00001eb091800"	"black"
"Zm00001eb095050"	"lightgreen"
"Zm00001eb118840"	"turquoise"
"Zm00001eb138020"	"magenta"
"Zm00001eb183030"	"brown"
"Zm00001eb187210"	"blue"
"Zm00001eb193320"	"black"
"Zm00001eb294970"	"pink"
"Zm00001eb297140"	"tan"
"Zm00001eb299220"	"cyan"
"Zm00001eb307510"	"midnightblue"
"Zm00001eb323680"	"green"
"Zm00001eb330420"	"turquoise"
"Zm00001eb394110"	"yellow"
"Zm00001eb030690"	"green"
"Zm00001eb041550"	"red"
"Zm00001eb043660"	"turquoise"
"Zm00001eb049430"	"blue"
"Zm00001eb190180"	"purple"
"Zm00001eb209240"	"yellow"
"Zm00001eb240080"	"turquoise"
"Zm00001eb250520"	"green"
"Zm00001eb261750"	"brown"
"Zm00001eb279810"	"salmon"
"Zm00001eb281050"	"turquoise"
"Zm00001eb297490"	"red"
"Zm00001eb319020"	"purple"
"Zm00001eb361660"	"brown"
"Zm00001eb363250"	"magenta"
"Zm00001eb388950"	"steelblue"
"Zm00001eb432740"	"brown"
"Zm00001eb004300"	"turquoise"
"Zm00001eb005740"	"blue"
"Zm00001eb025600"	"brown"
"Zm00001eb034400"	"brown"
"Zm00001eb037990"	"white"
"Zm00001eb041960"	"red"
"Zm00001eb059590"	"cyan"
"Zm00001eb181170"	"yellow"
"Zm00001eb215680"	"pink"
"Zm00001eb222150"	"purple"
"Zm00001eb225850"	"black"
"Zm00001eb234070"	"lightyellow"
"Zm00001eb255100"	"blue"
"Zm00001eb273950"	"yellow"
"Zm00001eb294440"	"tan"
"Zm00001eb339810"	"greenyellow"
"Zm00001eb355100"	"turquoise"
"Zm00001eb356630"	"purple"
"Zm00001eb380400"	"yellow"
"Zm00001eb399250"	"salmon"
"Zm00001eb033320"	"red"
"Zm00001eb036360"	"salmon"
"Zm00001eb046010"	"pink"
"Zm00001eb064110"	"black"
"Zm00001eb065070"	"darkolivegreen"
"Zm00001eb190780"	"turquoise"
"Zm00001eb325300"	"red"
"Zm00001eb330520"	"ivory"
"Zm00001eb366140"	"pink"
"Zm00001eb027660"	"tan"
"Zm00001eb038250"	"brown"
"Zm00001eb049160"	"yellow"
"Zm00001eb126660"	"skyblue3"
"Zm00001eb198290"	"black"
"Zm00001eb200910"	"black"
"Zm00001eb219910"	"magenta"
"Zm00001eb260440"	"darkmagenta"
"Zm00001eb017960"	"lightyellow"
"Zm00001eb043710"	"skyblue"
"Zm00001eb073530"	"greenyellow"
"Zm00001eb083290"	"royalblue"
"Zm00001eb114540"	"brown"
"Zm00001eb119670"	"purple"
"Zm00001eb123530"	"royalblue"
"Zm00001eb151430"	"red"
"Zm00001eb160790"	"saddlebrown"
"Zm00001eb165530"	"salmon"
"Zm00001eb174960"	"brown"
"Zm00001eb177660"	"yellow"
"Zm00001eb192290"	"lightcyan"
"Zm00001eb206630"	"blue"
"Zm00001eb207070"	"maroon"
"Zm00001eb222910"	"royalblue"
"Zm00001eb233550"	"purple"
"Zm00001eb334730"	"turquoise"
"Zm00001eb345120"	"brown"
"Zm00001eb345840"	"cyan"
"Zm00001eb345850"	"orange"
"Zm00001eb349940"	"red"
"Zm00001eb371170"	"magenta"
"Zm00001eb385340"	"tan"
"Zm00001eb387890"	"pink"
"Zm00001eb390290"	"turquoise"
"Zm00001eb393850"	"yellow"
"Zm00001eb413190"	"turquoise"
"Zm00001eb003090"	"lightcyan1"
"Zm00001eb031560"	"turquoise"
"Zm00001eb039200"	"blue"
"Zm00001eb042530"	"black"
"Zm00001eb048320"	"green"
"Zm00001eb068610"	"purple"
"Zm00001eb099420"	"paleturquoise"
"Zm00001eb123870"	"pink"
"Zm00001eb151500"	"white"
"Zm00001eb176610"	"red"
"Zm00001eb207400"	"brown"
"Zm00001eb267520"	"lightsteelblue1"
"Zm00001eb274660"	"darkgrey"
"Zm00001eb300020"	"turquoise"
"Zm00001eb362310"	"plum1"
"Zm00001eb367920"	"turquoise"
"Zm00001eb409390"	"orangered4"
"Zm00001eb421380"	"green"
"Zm00001eb426560"	"blue"
"Zm00001eb012740"	"turquoise"
"Zm00001eb044310"	"magenta"
"Zm00001eb088920"	"black"
"Zm00001eb149450"	"black"
"Zm00001eb198230"	"white"
"Zm00001eb201680"	"brown"
"Zm00001eb267120"	"brown"
"Zm00001eb310380"	"turquoise"
"Zm00001eb319810"	"magenta"
"Zm00001eb325140"	"cyan"
"Zm00001eb325870"	"green"
"Zm00001eb331460"	"black"
"Zm00001eb349590"	"black"
"Zm00001eb380370"	"brown"
"Zm00001eb380900"	"blue"
"Zm00001eb387720"	"lightcyan"
"Zm00001eb395980"	"greenyellow"
"Zm00001eb414900"	"red"
"Zm00001eb419990"	"red"
"Zm00001eb425050"	"grey60"
"Zm00001eb005350"	"green"
"Zm00001eb012970"	"yellow"
"Zm00001eb054350"	"brown"
"Zm00001eb100970"	"blue"
"Zm00001eb101160"	"turquoise"
"Zm00001eb113160"	"purple"
"Zm00001eb149620"	"yellow"
"Zm00001eb155880"	"grey"
"Zm00001eb228760"	"lightcyan"
"Zm00001eb263690"	"brown"
"Zm00001eb313650"	"cyan"
"Zm00001eb316220"	"thistle2"
"Zm00001eb375850"	"magenta"
"Zm00001eb396660"	"royalblue"
"Zm00001eb419760"	"cyan"
"Zm00001eb426410"	"brown"
"Zm00001eb427970"	"cyan"
"Zm00001eb055610"	"purple"
"Zm00001eb112790"	"brown"
"Zm00001eb147070"	"tan"
"Zm00001eb175870"	"turquoise"
"Zm00001eb182640"	"ivory"
"Zm00001eb184460"	"royalblue"
"Zm00001eb184790"	"turquoise"
"Zm00001eb192550"	"blue"
"Zm00001eb194600"	"blue"
"Zm00001eb217760"	"lightyellow"
"Zm00001eb219890"	"turquoise"
"Zm00001eb235940"	"darkolivegreen"
"Zm00001eb256060"	"brown"
"Zm00001eb288750"	"tan"
"Zm00001eb292220"	"black"
"Zm00001eb298120"	"blue"
"Zm00001eb315280"	"yellow"
"Zm00001eb353250"	"red"
"Zm00001eb358610"	"blue"
"Zm00001eb368370"	"steelblue"
"Zm00001eb402810"	"brown"
"Zm00001eb427960"	"blue"
"Zm00001eb007770"	"lightcyan"
"Zm00001eb034600"	"yellowgreen"
"Zm00001eb049860"	"turquoise"
"Zm00001eb058690"	"purple"
"Zm00001eb064080"	"greenyellow"
"Zm00001eb068320"	"red"
"Zm00001eb111150"	"plum2"
"Zm00001eb112330"	"turquoise"
"Zm00001eb168600"	"pink"
"Zm00001eb173500"	"midnightblue"
"Zm00001eb202670"	"yellow"
"Zm00001eb204880"	"brown"
"Zm00001eb214590"	"turquoise"
"Zm00001eb242580"	"salmon4"
"Zm00001eb327900"	"purple"
"Zm00001eb333040"	"turquoise"
"Zm00001eb357590"	"black"
"Zm00001eb416860"	"turquoise"
"Zm00001eb432060"	"turquoise"
"Zm00001eb018560"	"white"
"Zm00001eb029900"	"turquoise"
"Zm00001eb041000"	"darkorange2"
"Zm00001eb062570"	"brown"
"Zm00001eb151780"	"blue"
"Zm00001eb154150"	"blue"
"Zm00001eb233190"	"black"
"Zm00001eb233430"	"yellow"
"Zm00001eb233850"	"red"
"Zm00001eb281370"	"yellow"
"Zm00001eb295930"	"turquoise"
"Zm00001eb317960"	"turquoise"
"Zm00001eb357880"	"turquoise"
"Zm00001eb391310"	"black"
"Zm00001eb407630"	"floralwhite"
"Zm00001eb408420"	"brown"
"Zm00001eb016580"	"purple"
"Zm00001eb027120"	"turquoise"
"Zm00001eb048730"	"tan"
"Zm00001eb051650"	"turquoise"
"Zm00001eb058090"	"turquoise"
"Zm00001eb124590"	"turquoise"
"Zm00001eb140210"	"magenta"
"Zm00001eb146810"	"lightyellow"
"Zm00001eb149570"	"brown4"
"Zm00001eb163020"	"magenta"
"Zm00001eb172730"	"darkorange"
"Zm00001eb179960"	"tan"
"Zm00001eb180620"	"turquoise"
"Zm00001eb181280"	"turquoise"
"Zm00001eb186860"	"lightcyan"
"Zm00001eb201590"	"black"
"Zm00001eb221830"	"darkgrey"
"Zm00001eb238440"	"black"
"Zm00001eb252910"	"blue"
"Zm00001eb261610"	"turquoise"
"Zm00001eb356160"	"red"
"Zm00001eb382460"	"turquoise"
"Zm00001eb384070"	"red"
"Zm00001eb396800"	"magenta"
"Zm00001eb413490"	"turquoise"
"Zm00001eb429230"	"turquoise"
"Zm00001eb022790"	"greenyellow"
"Zm00001eb039160"	"black"
"Zm00001eb055940"	"black"
"Zm00001eb114100"	"brown"
"Zm00001eb125190"	"turquoise"
"Zm00001eb131180"	"red"
"Zm00001eb182960"	"turquoise"
"Zm00001eb208870"	"cyan"
"Zm00001eb255250"	"turquoise"
"Zm00001eb255930"	"orange"
"Zm00001eb260760"	"blue"
"Zm00001eb272060"	"yellow"
"Zm00001eb327890"	"magenta"
"Zm00001eb329700"	"salmon"
"Zm00001eb338100"	"purple"
"Zm00001eb346710"	"floralwhite"
"Zm00001eb426200"	"greenyellow"
"Zm00001eb429940"	"skyblue"
"Zm00001eb128400"	"black"
"Zm00001eb139280"	"blue"
"Zm00001eb176830"	"brown"
"Zm00001eb250250"	"blue"
"Zm00001eb259020"	"turquoise"
"Zm00001eb262790"	"purple"
"Zm00001eb269410"	"purple"
"Zm00001eb279690"	"brown"
"Zm00001eb283590"	"purple"
"Zm00001eb296710"	"yellow"
"Zm00001eb298540"	"yellow"
"Zm00001eb313270"	"blue"
"Zm00001eb336780"	"turquoise"
"Zm00001eb391910"	"brown"
"Zm00001eb404300"	"greenyellow"
"Zm00001eb427590"	"brown"
"Zm00001eb433730"	"brown"
"Zm00001eb025950"	"brown"
"Zm00001eb041260"	"darkgreen"
"Zm00001eb053910"	"darkgreen"
"Zm00001eb060740"	"turquoise"
"Zm00001eb073420"	"purple"
"Zm00001eb088790"	"brown"
