ENSEMBL_GeneID	C_24_Tol	T_24_Tol
Zm00001eb002970	0	0
Zm00001eb003160	2	2
Zm00001eb004740	3	2
Zm00001eb007120	2	2
Zm00001eb007840	2	0
Zm00001eb010770	3	0
Zm00001eb020580	0	2
Zm00001eb020880	1	0
Zm00001eb021060	0	3
Zm00001eb026480	0	4
Zm00001eb027410	0	0
Zm00001eb034640	1	0
Zm00001eb042510	1	0
Zm00001eb050810	2	0
Zm00001eb052760	0	2
Zm00001eb053690	0	0
Zm00001eb056310	2	4
Zm00001eb060650	1	1
Zm00001eb060910	5	1
Zm00001eb061110	1	0
Zm00001eb063760	0	1
Zm00001eb068500	3	1
Zm00001eb068870	0	0
Zm00001eb071200	0	0
Zm00001eb074230	0	0
Zm00001eb078630	0	3
Zm00001eb084780	6	1
Zm00001eb094360	0	0
Zm00001eb095740	0	4
Zm00001eb096800	5	2
Zm00001eb098170	0	2
Zm00001eb099800	5	2
Zm00001eb100700	0	0
Zm00001eb100800	6	0
Zm00001eb103590	6	0
Zm00001eb103870	3	2
Zm00001eb105250	6	4
Zm00001eb107510	0	0
Zm00001eb108000	0	0
Zm00001eb108020	2	2
Zm00001eb111510	0	0
Zm00001eb113300	0	0
Zm00001eb118530	0	2
Zm00001eb118610	3	3
Zm00001eb126240	0	0
Zm00001eb127140	3	5
Zm00001eb128100	3	0
Zm00001eb128430	4	4
Zm00001eb129680	0	0
Zm00001eb131850	1	6
Zm00001eb132390	4	0
Zm00001eb136700	6	2
Zm00001eb142410	1	3
Zm00001eb147020	0	0
Zm00001eb147980	0	0
Zm00001eb149870	1	3
Zm00001eb160850	1	1
Zm00001eb162520	0	0
Zm00001eb164680	0	2
Zm00001eb165680	2	4
Zm00001eb168010	0	1
Zm00001eb171330	0	4
Zm00001eb175260	3	1
Zm00001eb180250	2	0
Zm00001eb181090	0	0
Zm00001eb181830	0	0
Zm00001eb182580	3	4
Zm00001eb184180	0	4
Zm00001eb186110	0	1
Zm00001eb186760	0	0
Zm00001eb187330	2	2
Zm00001eb192540	1	1
Zm00001eb196040	1	1
Zm00001eb196370	6	0
Zm00001eb196450	5	1
Zm00001eb197430	5	1
Zm00001eb197540	1	1
Zm00001eb197770	2	2
Zm00001eb199350	2	1
Zm00001eb203030	4	1
Zm00001eb203680	5	3
Zm00001eb208750	0	10
Zm00001eb212210	8	1
Zm00001eb213220	2	2
Zm00001eb222130	0	2
Zm00001eb223180	0	0
Zm00001eb225640	4	3
Zm00001eb228430	0	2
Zm00001eb230320	2	0
Zm00001eb231970	0	1
Zm00001eb233110	0	3
Zm00001eb235990	0	3
Zm00001eb242140	1	0
Zm00001eb253260	0	2
Zm00001eb253730	6	0
Zm00001eb254420	3	0
Zm00001eb262370	0	2
Zm00001eb262990	2	3
Zm00001eb263310	1	2
Zm00001eb265690	0	1
Zm00001eb268040	1	0
Zm00001eb268680	0	0
Zm00001eb274150	0	0
Zm00001eb276350	3	3
Zm00001eb276450	1	0
Zm00001eb276690	0	0
Zm00001eb280140	0	0
Zm00001eb284860	0	0
Zm00001eb286680	0	0
Zm00001eb287780	0	1
Zm00001eb289420	2	0
Zm00001eb289720	0	2
Zm00001eb290010	0	1
Zm00001eb290020	0	4
Zm00001eb291030	0	2
Zm00001eb291450	0	2
Zm00001eb297040	0	0
Zm00001eb298520	0	0
Zm00001eb302160	3	0
Zm00001eb303510	5	0
Zm00001eb306460	1	5
Zm00001eb307930	0	0
Zm00001eb308020	0	1
Zm00001eb308490	0	2
Zm00001eb309500	1	0
Zm00001eb310150	0	7
Zm00001eb313180	1	0
Zm00001eb315740	3	1
Zm00001eb323560	1	2
Zm00001eb323670	2	0
Zm00001eb341100	1	0
Zm00001eb348430	0	0
Zm00001eb359480	0	0
Zm00001eb361940	5	1
Zm00001eb368490	1	8
Zm00001eb374850	4	0
Zm00001eb376380	3	2
Zm00001eb383760	6	0
Zm00001eb387240	0	2
Zm00001eb388490	0	1
Zm00001eb389690	0	0
Zm00001eb390360	4	0
Zm00001eb395160	2	3
Zm00001eb395370	6	2
Zm00001eb395680	3	0
Zm00001eb397450	0	4
Zm00001eb404330	0	3
Zm00001eb406970	3	1
Zm00001eb408450	0	0
Zm00001eb414450	3	1
Zm00001eb415260	0	3
Zm00001eb415550	0	0
Zm00001eb416740	0	1
Zm00001eb418050	3	0
Zm00001eb421300	4	3
Zm00001eb426020	1	0
Zm00001eb426780	0	0
Zm00001eb428980	1	3
Zm00001eb429830	6	1
Zm00001eb433570	0	0
Zm00001eb004950	1	2
Zm00001eb017510	0	2
Zm00001eb018230	0	0
Zm00001eb020920	0	0
Zm00001eb021930	0	0
Zm00001eb022840	1	0
Zm00001eb026170	0	0
Zm00001eb032270	0	0
Zm00001eb032510	2	3
Zm00001eb032730	0	0
Zm00001eb036060	0	0
Zm00001eb036380	1	0
Zm00001eb040300	4	1
Zm00001eb040910	1	2
Zm00001eb040940	1	2
Zm00001eb040980	0	1
Zm00001eb043050	1	1
Zm00001eb043610	1	1
Zm00001eb048740	1	0
Zm00001eb051660	0	2
Zm00001eb056560	1	1
Zm00001eb056810	0	3
Zm00001eb058290	2	0
Zm00001eb061870	0	3
Zm00001eb066700	0	2
Zm00001eb068790	0	4
Zm00001eb068940	0	0
Zm00001eb069820	4	2
Zm00001eb070660	1	0
Zm00001eb076800	4	2
Zm00001eb078300	0	0
Zm00001eb083350	1	0
Zm00001eb085930	0	0
Zm00001eb087910	3	0
Zm00001eb089280	5	0
Zm00001eb090070	4	0
Zm00001eb092160	0	0
Zm00001eb096460	0	0
Zm00001eb099400	2	0
Zm00001eb107140	0	6
Zm00001eb110570	0	0
Zm00001eb115880	7	0
Zm00001eb116060	0	0
Zm00001eb116100	2	0
Zm00001eb121260	5	1
Zm00001eb121840	5	1
Zm00001eb128560	0	0
Zm00001eb128710	1	0
Zm00001eb131040	1	0
Zm00001eb131400	0	3
Zm00001eb134770	0	0
Zm00001eb135660	0	0
Zm00001eb136560	0	0
Zm00001eb136950	3	1
Zm00001eb137080	4	0
Zm00001eb138860	0	4
Zm00001eb139940	1	2
Zm00001eb142070	1	0
Zm00001eb142330	0	0
Zm00001eb142690	5	2
Zm00001eb146240	0	1
Zm00001eb147250	0	0
Zm00001eb155190	8	0
Zm00001eb159370	0	6
Zm00001eb160570	2	1
Zm00001eb161060	5	0
Zm00001eb165630	3	0
Zm00001eb165980	0	3
Zm00001eb173080	1	1
Zm00001eb175090	2	0
Zm00001eb175390	0	1
Zm00001eb176890	1	1
Zm00001eb177970	0	1
Zm00001eb178260	0	0
Zm00001eb180000	2	1
Zm00001eb183480	4	0
Zm00001eb185430	1	2
Zm00001eb188730	5	0
Zm00001eb198020	1	3
Zm00001eb198190	2	1
Zm00001eb199000	0	0
Zm00001eb200960	2	1
Zm00001eb202060	3	0
Zm00001eb202280	0	2
Zm00001eb206270	1	1
Zm00001eb206820	3	1
Zm00001eb208300	0	0
Zm00001eb208600	2	6
Zm00001eb208950	6	1
Zm00001eb209970	1	0
Zm00001eb210910	0	0
Zm00001eb213390	7	3
Zm00001eb218060	0	0
Zm00001eb219130	0	4
Zm00001eb221880	2	1
Zm00001eb224330	0	0
Zm00001eb226890	3	0
Zm00001eb230410	4	0
Zm00001eb231600	3	2
Zm00001eb231950	0	0
Zm00001eb239220	0	2
Zm00001eb239350	0	0
Zm00001eb240150	0	0
Zm00001eb243960	0	4
Zm00001eb245830	0	0
Zm00001eb248910	6	0
Zm00001eb249000	0	0
Zm00001eb255950	1	0
Zm00001eb261460	3	0
Zm00001eb263190	0	2
Zm00001eb263370	1	0
Zm00001eb263650	0	0
Zm00001eb265330	4	2
Zm00001eb270180	1	0
Zm00001eb270980	5	1
Zm00001eb271470	0	0
Zm00001eb272860	1	3
Zm00001eb274380	0	0
Zm00001eb280530	0	1
Zm00001eb282350	1	3
Zm00001eb284050	0	3
Zm00001eb284270	0	4
Zm00001eb286080	0	0
Zm00001eb286500	0	0
Zm00001eb290140	0	1
Zm00001eb294950	0	2
Zm00001eb297410	0	0
Zm00001eb299470	0	3
Zm00001eb300540	5	0
Zm00001eb302220	1	0
Zm00001eb307110	3	0
Zm00001eb315570	3	0
Zm00001eb315980	0	0
Zm00001eb323540	2	0
Zm00001eb324320	0	0
Zm00001eb324560	1	1
Zm00001eb332170	0	0
Zm00001eb332680	5	0
Zm00001eb337740	1	0
Zm00001eb338650	0	0
Zm00001eb340150	5	1
Zm00001eb340660	4	1
Zm00001eb344410	0	0
Zm00001eb346370	3	1
Zm00001eb348180	2	2
Zm00001eb350260	0	2
Zm00001eb350880	0	0
Zm00001eb354740	1	0
Zm00001eb357610	1	0
Zm00001eb358250	1	1
Zm00001eb359960	5	2
Zm00001eb363030	3	1
Zm00001eb367910	0	0
Zm00001eb369570	1	0
Zm00001eb374890	4	0
Zm00001eb379520	2	6
Zm00001eb382740	0	0
Zm00001eb387380	2	0
Zm00001eb387550	5	1
Zm00001eb389250	0	0
Zm00001eb390800	1	0
Zm00001eb391930	0	0
Zm00001eb396240	2	0
Zm00001eb397480	0	0
Zm00001eb401020	1	2
Zm00001eb401310	7	0
Zm00001eb405080	0	2
Zm00001eb405780	0	3
Zm00001eb407170	3	0
Zm00001eb414480	0	0
Zm00001eb415780	1	0
Zm00001eb416440	0	3
Zm00001eb418250	6	0
Zm00001eb424070	1	0
Zm00001eb425330	4	2
Zm00001eb426310	3	2
Zm00001eb429240	3	2
Zm00001eb429470	0	0
Zm00001eb431390	0	0
Zm00001eb432850	4	2
Zm00001eb434580	0	0
Zm00001eb000410	2	0
Zm00001eb004610	5	0
Zm00001eb007970	5	1
Zm00001eb008510	0	5
Zm00001eb014230	0	0
Zm00001eb020610	5	0
Zm00001eb024650	0	0
Zm00001eb029890	3	0
Zm00001eb030770	1	0
Zm00001eb031620	2	0
Zm00001eb031950	5	4
Zm00001eb032130	6	1
Zm00001eb037920	0	0
Zm00001eb038800	2	3
Zm00001eb040020	2	3
Zm00001eb040830	2	0
Zm00001eb041500	3	0
Zm00001eb043010	0	0
Zm00001eb048300	2	2
Zm00001eb048360	1	0
Zm00001eb053990	0	1
Zm00001eb054270	2	1
Zm00001eb057560	2	1
Zm00001eb059420	6	1
Zm00001eb065270	4	2
Zm00001eb065440	0	0
Zm00001eb066220	1	1
Zm00001eb071330	0	0
Zm00001eb071950	1	0
Zm00001eb072320	0	0
Zm00001eb072470	0	3
Zm00001eb073050	1	5
Zm00001eb074000	4	4
Zm00001eb074960	0	2
Zm00001eb077750	0	1
Zm00001eb079700	3	0
Zm00001eb081670	3	0
Zm00001eb083510	0	0
Zm00001eb085020	4	0
Zm00001eb091340	0	0
Zm00001eb093170	1	2
Zm00001eb094760	1	1
Zm00001eb094850	0	0
Zm00001eb095860	0	0
Zm00001eb098710	0	0
Zm00001eb099370	4	0
Zm00001eb101450	1	0
Zm00001eb103920	1	4
Zm00001eb103930	2	5
Zm00001eb104240	4	2
Zm00001eb104340	5	3
Zm00001eb106340	0	0
Zm00001eb114300	2	1
Zm00001eb114560	0	0
Zm00001eb114650	1	1
Zm00001eb116760	0	0
Zm00001eb117580	0	3
Zm00001eb124970	0	0
Zm00001eb125680	3	2
Zm00001eb126200	0	0
Zm00001eb128540	0	0
Zm00001eb130440	1	3
Zm00001eb133980	0	0
Zm00001eb137520	0	0
Zm00001eb139330	1	1
Zm00001eb142050	1	0
Zm00001eb142240	4	0
Zm00001eb143820	0	0
Zm00001eb146980	4	0
Zm00001eb147030	5	0
Zm00001eb150240	0	1
Zm00001eb161220	1	0
Zm00001eb163820	1	2
Zm00001eb163900	0	0
Zm00001eb177030	0	0
Zm00001eb177910	2	1
Zm00001eb178440	0	0
Zm00001eb181720	0	0
Zm00001eb187990	6	0
Zm00001eb198270	4	2
Zm00001eb199640	2	1
Zm00001eb211380	4	0
Zm00001eb213240	0	0
Zm00001eb216490	0	0
Zm00001eb224930	0	0
Zm00001eb227060	0	0
Zm00001eb227280	0	0
Zm00001eb232630	0	0
Zm00001eb233480	2	0
Zm00001eb234140	2	1
Zm00001eb234560	0	0
Zm00001eb236390	5	0
Zm00001eb241540	1	1
Zm00001eb245180	4	2
Zm00001eb245890	0	0
Zm00001eb248810	0	0
Zm00001eb251660	0	0
Zm00001eb259690	1	3
Zm00001eb259980	0	5
Zm00001eb262460	0	2
Zm00001eb262670	0	0
Zm00001eb263240	0	2
Zm00001eb264090	4	0
Zm00001eb267920	2	0
Zm00001eb268210	3	0
Zm00001eb270710	0	0
Zm00001eb271920	0	0
Zm00001eb273520	0	3
Zm00001eb273990	0	0
Zm00001eb277800	0	0
Zm00001eb278390	0	0
Zm00001eb284440	1	0
Zm00001eb288560	1	4
Zm00001eb289980	1	0
Zm00001eb297690	2	1
Zm00001eb304870	4	0
Zm00001eb305910	2	1
Zm00001eb309330	0	0
Zm00001eb310690	3	2
Zm00001eb313360	4	4
Zm00001eb315100	1	0
Zm00001eb315160	0	0
Zm00001eb315260	3	0
Zm00001eb315370	5	0
Zm00001eb318980	0	0
Zm00001eb320250	2	1
Zm00001eb326600	1	4
Zm00001eb332370	0	0
Zm00001eb333660	4	2
Zm00001eb335170	0	0
Zm00001eb343310	0	0
Zm00001eb347350	0	0
Zm00001eb349180	3	2
Zm00001eb353040	0	0
Zm00001eb357800	0	2
Zm00001eb359180	0	0
Zm00001eb361540	0	0
Zm00001eb361580	0	0
Zm00001eb361680	0	2
Zm00001eb363560	1	1
Zm00001eb365250	0	0
Zm00001eb365470	2	0
Zm00001eb366480	0	2
Zm00001eb367750	1	2
Zm00001eb369040	3	0
Zm00001eb374170	1	0
Zm00001eb375740	1	0
Zm00001eb379640	0	0
Zm00001eb381540	5	1
Zm00001eb383430	2	1
Zm00001eb386430	0	0
Zm00001eb390840	0	3
Zm00001eb391610	0	1
Zm00001eb394100	4	1
Zm00001eb396980	0	0
Zm00001eb398360	0	0
Zm00001eb408300	0	0
Zm00001eb411040	0	0
Zm00001eb413250	1	0
Zm00001eb417170	3	0
Zm00001eb421960	3	1
Zm00001eb426290	0	0
Zm00001eb426550	1	0
Zm00001eb428850	0	4
Zm00001eb430860	2	1
Zm00001eb002300	1	0
Zm00001eb003100	0	0
Zm00001eb004060	0	0
Zm00001eb005870	0	0
Zm00001eb006630	1	3
Zm00001eb009030	0	0
Zm00001eb012510	0	0
Zm00001eb013770	5	1
Zm00001eb019020	0	0
Zm00001eb020440	0	0
Zm00001eb025850	2	0
Zm00001eb025870	2	0
Zm00001eb026370	3	0
Zm00001eb027620	2	2
Zm00001eb032020	0	0
Zm00001eb032540	0	0
Zm00001eb032960	0	3
Zm00001eb033450	1	1
Zm00001eb037390	1	0
Zm00001eb038480	0	0
Zm00001eb045000	2	3
Zm00001eb046290	3	2
Zm00001eb053590	3	0
Zm00001eb054900	1	0
Zm00001eb057480	1	0
Zm00001eb062670	4	1
Zm00001eb070680	1	0
Zm00001eb071180	0	0
Zm00001eb072380	0	0
Zm00001eb074510	2	0
Zm00001eb075240	2	0
Zm00001eb087040	1	2
Zm00001eb089930	3	4
Zm00001eb090450	3	0
Zm00001eb091940	2	0
Zm00001eb097820	0	0
Zm00001eb099690	2	1
Zm00001eb103040	0	0
Zm00001eb105860	0	0
Zm00001eb106810	5	0
Zm00001eb106920	6	1
Zm00001eb113620	0	1
Zm00001eb115550	0	3
Zm00001eb117660	6	0
Zm00001eb119850	2	0
Zm00001eb120120	0	0
Zm00001eb122640	0	0
Zm00001eb125790	0	7
Zm00001eb127740	1	6
Zm00001eb129140	0	0
Zm00001eb129160	0	0
Zm00001eb132590	0	2
Zm00001eb132640	0	0
Zm00001eb132830	0	7
Zm00001eb134450	0	5
Zm00001eb135840	0	1
Zm00001eb137950	0	0
Zm00001eb141740	0	8
Zm00001eb142470	0	1
Zm00001eb143730	0	0
Zm00001eb144860	0	2
Zm00001eb145610	0	0
Zm00001eb145650	3	0
Zm00001eb146320	5	0
Zm00001eb149770	2	0
Zm00001eb152240	0	2
Zm00001eb153250	1	0
Zm00001eb155480	3	0
Zm00001eb156050	1	0
Zm00001eb159660	2	2
Zm00001eb162730	0	0
Zm00001eb163890	1	0
Zm00001eb164890	4	1
Zm00001eb164970	0	0
Zm00001eb167110	2	0
Zm00001eb167200	0	0
Zm00001eb169110	5	2
Zm00001eb169500	0	0
Zm00001eb170580	2	1
Zm00001eb171870	0	0
Zm00001eb172010	0	0
Zm00001eb172210	0	0
Zm00001eb175480	0	0
Zm00001eb182450	0	2
Zm00001eb184250	0	1
Zm00001eb187740	0	0
Zm00001eb188290	4	1
Zm00001eb190440	5	1
Zm00001eb202630	2	1
Zm00001eb206640	0	5
Zm00001eb206720	0	0
Zm00001eb214190	0	0
Zm00001eb219050	2	0
Zm00001eb219110	4	0
Zm00001eb221630	0	0
Zm00001eb222480	0	0
Zm00001eb228950	0	0
Zm00001eb231270	0	2
Zm00001eb234440	1	1
Zm00001eb236690	0	0
Zm00001eb239640	4	0
Zm00001eb239950	0	0
Zm00001eb241070	0	0
Zm00001eb242290	0	0
Zm00001eb243390	1	1
Zm00001eb244700	0	0
Zm00001eb245330	2	1
Zm00001eb246380	0	0
Zm00001eb250710	0	0
Zm00001eb254730	0	1
Zm00001eb257100	0	0
Zm00001eb260290	0	0
Zm00001eb263760	0	0
Zm00001eb264020	0	1
Zm00001eb264600	1	0
Zm00001eb265570	0	0
Zm00001eb266120	0	2
Zm00001eb267240	1	1
Zm00001eb268310	2	0
Zm00001eb271330	0	0
Zm00001eb273250	1	0
Zm00001eb273420	0	0
Zm00001eb277230	1	0
Zm00001eb281650	1	1
Zm00001eb281830	2	1
Zm00001eb282420	1	2
Zm00001eb283100	2	3
Zm00001eb284010	5	0
Zm00001eb284680	0	2
Zm00001eb287140	0	2
Zm00001eb290730	0	0
Zm00001eb295400	2	3
Zm00001eb300450	4	0
Zm00001eb302430	0	0
Zm00001eb305310	3	2
Zm00001eb308850	4	0
Zm00001eb310680	0	1
Zm00001eb310950	0	0
Zm00001eb311600	4	3
Zm00001eb319320	3	2
Zm00001eb319510	2	0
Zm00001eb320260	0	0
Zm00001eb320570	3	1
Zm00001eb323750	0	0
Zm00001eb324120	0	1
Zm00001eb327850	0	0
Zm00001eb329610	1	0
Zm00001eb329990	1	0
Zm00001eb331150	0	1
Zm00001eb336060	2	3
Zm00001eb336080	4	0
Zm00001eb338380	0	0
Zm00001eb341910	1	0
Zm00001eb342090	3	0
Zm00001eb342450	3	2
Zm00001eb343740	4	0
Zm00001eb344000	0	0
Zm00001eb347030	1	0
Zm00001eb348890	1	2
Zm00001eb349370	0	0
Zm00001eb349980	0	0
Zm00001eb355620	2	0
Zm00001eb359150	3	1
Zm00001eb363020	0	2
Zm00001eb363680	0	3
Zm00001eb371110	2	0
Zm00001eb372270	0	1
Zm00001eb372880	0	2
Zm00001eb373750	1	1
Zm00001eb375280	2	3
Zm00001eb377480	4	0
Zm00001eb382300	1	0
Zm00001eb383110	0	1
Zm00001eb383140	0	2
Zm00001eb383940	0	0
Zm00001eb384470	1	3
Zm00001eb385320	3	1
Zm00001eb388150	0	1
Zm00001eb392810	6	0
Zm00001eb392820	0	0
Zm00001eb395650	1	5
Zm00001eb396120	0	2
Zm00001eb396160	1	0
Zm00001eb402140	0	4
Zm00001eb406210	0	0
Zm00001eb406260	0	5
Zm00001eb407200	0	0
Zm00001eb407400	0	0
Zm00001eb411370	2	1
Zm00001eb412220	3	1
Zm00001eb412830	0	0
Zm00001eb414880	0	0
Zm00001eb415160	3	0
Zm00001eb416380	0	0
Zm00001eb417030	0	3
Zm00001eb417270	0	4
Zm00001eb418590	3	2
Zm00001eb419570	2	1
Zm00001eb420460	0	0
Zm00001eb424300	3	0
Zm00001eb424530	0	0
Zm00001eb426880	0	0
Zm00001eb426890	0	0
Zm00001eb432700	3	0
Zm00001eb433590	0	0
Zm00001eb003770	2	0
Zm00001eb005240	0	3
Zm00001eb006030	2	2
Zm00001eb006650	3	1
Zm00001eb006700	0	0
Zm00001eb011090	3	0
Zm00001eb011320	0	0
Zm00001eb015480	1	3
Zm00001eb017540	0	0
Zm00001eb019360	0	0
Zm00001eb020850	2	0
Zm00001eb022170	2	3
Zm00001eb023610	0	0
Zm00001eb026070	0	0
Zm00001eb026340	0	0
Zm00001eb027220	0	0
Zm00001eb031740	0	1
Zm00001eb033880	3	1
Zm00001eb035950	0	0
Zm00001eb037490	3	0
Zm00001eb040290	6	1
Zm00001eb044530	4	3
Zm00001eb046480	0	0
Zm00001eb049470	0	3
Zm00001eb049670	0	0
Zm00001eb056660	0	1
Zm00001eb059480	3	0
Zm00001eb061900	1	0
Zm00001eb063950	0	0
Zm00001eb069480	3	2
Zm00001eb069780	3	1
Zm00001eb070020	2	0
Zm00001eb074590	0	1
Zm00001eb076080	2	1
Zm00001eb076360	0	0
Zm00001eb076960	2	0
Zm00001eb076980	0	0
Zm00001eb080150	0	0
Zm00001eb081560	1	2
Zm00001eb082140	0	1
Zm00001eb082900	3	0
Zm00001eb085480	0	2
Zm00001eb085650	1	1
Zm00001eb085710	0	1
Zm00001eb091280	1	0
Zm00001eb092920	3	1
Zm00001eb095300	1	2
Zm00001eb095310	1	2
Zm00001eb095430	0	0
Zm00001eb098140	4	0
Zm00001eb101290	3	0
Zm00001eb104490	3	0
Zm00001eb105320	3	0
Zm00001eb107310	0	0
Zm00001eb108740	0	0
Zm00001eb109180	0	0
Zm00001eb113060	1	1
Zm00001eb113110	0	3
Zm00001eb114590	0	4
Zm00001eb116330	0	0
Zm00001eb116520	0	0
Zm00001eb117730	0	0
Zm00001eb119360	0	0
Zm00001eb122520	0	0
Zm00001eb123820	5	0
Zm00001eb127440	0	0
Zm00001eb128650	0	2
Zm00001eb128820	0	0
Zm00001eb130310	7	0
Zm00001eb130770	2	0
Zm00001eb131810	1	0
Zm00001eb132220	1	1
Zm00001eb134210	1	0
Zm00001eb134810	2	2
Zm00001eb135950	0	0
Zm00001eb142040	0	0
Zm00001eb144750	0	1
Zm00001eb146140	2	0
Zm00001eb149060	2	0
Zm00001eb149080	0	0
Zm00001eb150120	2	0
Zm00001eb151960	0	0
Zm00001eb152890	3	0
Zm00001eb156030	0	1
Zm00001eb156490	4	2
Zm00001eb156630	3	1
Zm00001eb159990	1	2
Zm00001eb160420	0	0
Zm00001eb160900	0	0
Zm00001eb162660	0	1
Zm00001eb165010	1	3
Zm00001eb165640	1	0
Zm00001eb168020	0	0
Zm00001eb168970	0	0
Zm00001eb170890	2	1
Zm00001eb172600	4	1
Zm00001eb172990	0	0
Zm00001eb173720	1	0
Zm00001eb177360	0	0
Zm00001eb178800	0	1
Zm00001eb178850	0	0
Zm00001eb180730	0	2
Zm00001eb182440	0	2
Zm00001eb182600	3	1
Zm00001eb183360	2	0
Zm00001eb184280	4	0
Zm00001eb185440	0	0
Zm00001eb187320	0	0
Zm00001eb192410	3	1
Zm00001eb192990	2	1
Zm00001eb195570	0	0
Zm00001eb195900	2	0
Zm00001eb196010	1	5
Zm00001eb196120	2	5
Zm00001eb198070	5	0
Zm00001eb199890	0	0
Zm00001eb201540	0	1
Zm00001eb202340	1	0
Zm00001eb203020	1	3
Zm00001eb203660	0	0
Zm00001eb203880	0	2
Zm00001eb205180	0	1
Zm00001eb206290	0	0
Zm00001eb206390	1	2
Zm00001eb207710	0	2
Zm00001eb209790	4	2
Zm00001eb215700	1	0
Zm00001eb215880	0	0
Zm00001eb217920	0	2
Zm00001eb219660	1	0
Zm00001eb221510	0	1
Zm00001eb221950	0	0
Zm00001eb222080	3	0
Zm00001eb223260	3	2
Zm00001eb223440	0	4
Zm00001eb230440	3	0
Zm00001eb231670	0	0
Zm00001eb235380	0	0
Zm00001eb236770	1	0
Zm00001eb238180	5	0
Zm00001eb239870	0	0
Zm00001eb240420	2	3
Zm00001eb241120	0	5
Zm00001eb241640	4	2
Zm00001eb242040	0	3
Zm00001eb242250	1	0
Zm00001eb243030	2	3
Zm00001eb243220	0	0
Zm00001eb245270	0	0
Zm00001eb246920	0	2
Zm00001eb254000	0	0
Zm00001eb256400	2	0
Zm00001eb256820	3	1
Zm00001eb259090	3	0
Zm00001eb261050	6	0
Zm00001eb261060	1	0
Zm00001eb261640	0	0
Zm00001eb262320	0	0
Zm00001eb263480	1	1
Zm00001eb265700	2	2
Zm00001eb265840	5	1
Zm00001eb267870	4	0
Zm00001eb272680	0	0
Zm00001eb274560	0	1
Zm00001eb275010	2	0
Zm00001eb275070	2	0
Zm00001eb277650	0	0
Zm00001eb277760	2	0
Zm00001eb282240	1	2
Zm00001eb283190	4	0
Zm00001eb283720	2	0
Zm00001eb283850	0	0
Zm00001eb285020	0	0
Zm00001eb288590	1	0
Zm00001eb288650	0	0
Zm00001eb291220	0	1
Zm00001eb292990	2	3
Zm00001eb293300	0	3
Zm00001eb298550	1	0
Zm00001eb298720	0	0
Zm00001eb298770	5	0
Zm00001eb299320	5	2
Zm00001eb299590	2	2
Zm00001eb299690	3	0
Zm00001eb303880	0	0
Zm00001eb306090	1	0
Zm00001eb306700	0	0
Zm00001eb307180	0	0
Zm00001eb309930	0	0
Zm00001eb311070	2	2
Zm00001eb312120	0	0
Zm00001eb316040	0	0
Zm00001eb322550	0	0
Zm00001eb324050	0	2
Zm00001eb324660	1	3
Zm00001eb324980	0	0
Zm00001eb326690	0	0
Zm00001eb331840	2	0
Zm00001eb333080	1	1
Zm00001eb338350	0	0
Zm00001eb338540	3	2
Zm00001eb339520	2	0
Zm00001eb339690	5	0
Zm00001eb343710	0	0
Zm00001eb344710	2	0
Zm00001eb345390	1	0
Zm00001eb348020	0	0
Zm00001eb351170	2	0
Zm00001eb352010	0	2
Zm00001eb352020	5	2
Zm00001eb356230	0	0
Zm00001eb363660	2	2
Zm00001eb364050	0	1
Zm00001eb368240	0	0
Zm00001eb370630	0	5
Zm00001eb376440	0	0
Zm00001eb378490	1	4
Zm00001eb379010	0	0
Zm00001eb379700	0	4
Zm00001eb380210	1	0
Zm00001eb380700	2	0
Zm00001eb381150	1	0
Zm00001eb384560	1	3
Zm00001eb387170	0	0
Zm00001eb387330	5	1
Zm00001eb392200	3	0
Zm00001eb392520	0	0
Zm00001eb393800	0	0
Zm00001eb396200	5	0
Zm00001eb396620	0	6
Zm00001eb396630	0	6
Zm00001eb399050	3	0
Zm00001eb400950	3	0
Zm00001eb406090	0	0
Zm00001eb406290	0	0
Zm00001eb408400	1	0
Zm00001eb408410	4	0
Zm00001eb408700	0	0
Zm00001eb410940	3	0
Zm00001eb411510	1	1
Zm00001eb412100	3	0
Zm00001eb413530	0	0
Zm00001eb415020	1	0
Zm00001eb416690	0	0
Zm00001eb419730	0	0
Zm00001eb421810	1	1
Zm00001eb424810	3	2
Zm00001eb425430	3	0
Zm00001eb425880	0	0
Zm00001eb426140	0	0
Zm00001eb427940	0	0
Zm00001eb428930	0	0
Zm00001eb430200	0	1
Zm00001eb433080	4	0
Zm00001eb001210	0	0
Zm00001eb001250	1	0
Zm00001eb003380	1	0
Zm00001eb003790	0	0
Zm00001eb004070	3	0
Zm00001eb005560	0	3
Zm00001eb005610	0	0
Zm00001eb006710	2	0
Zm00001eb006960	2	0
Zm00001eb008000	0	0
Zm00001eb009930	1	0
Zm00001eb011330	2	0
Zm00001eb015590	1	0
Zm00001eb015640	1	0
Zm00001eb016260	0	0
Zm00001eb017720	0	0
Zm00001eb017980	2	1
Zm00001eb020000	0	1
Zm00001eb022010	0	0
Zm00001eb022470	0	2
Zm00001eb024410	4	1
Zm00001eb024770	0	0
Zm00001eb025910	0	1
Zm00001eb026460	1	0
Zm00001eb028080	0	0
Zm00001eb031050	1	0
Zm00001eb032150	0	0
Zm00001eb033380	2	1
Zm00001eb033710	1	0
Zm00001eb034510	0	0
Zm00001eb035110	2	0
Zm00001eb037790	0	0
